queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BTR-00603	LIMEN-SIGNAL-97C811814FE4E5F4	cross_project_duplicate	Persian metadata reviewed	https://www.mehrnews.com/news/6141439/%D8%AA%D8%B5%D9%88%DB%8C%D8%A8-%DA%A9%D9%84%DB%8C%D8%A7%D8%AA-%D8%B3%D9%86%D8%AF-%D8%AA%D8%A3%D8%B3%DB%8C%D8%B3-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D9%85%D9%84%DB%8C-%D9%88-%D8%AA%D8%B4%DA%A9%DB%8C%D9%84-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%DB%8C-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C	تصویب کلیات سند، تأسیس سازمان ملی و تشکیل شورای راهبری هوش مصنوعی	Same Mehr News Persian AI policy report URL/source family as BTR-00600, with a separate crawl record.	duplicate secondary-source surface only	merge with BTR-00600; seek primary Persian official source if retained	20260616T124718Z-lane2-4c3e31ca	P2_article_relevance_review	non_english_official_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/persian-urdu-language-history.jsonl	57
BTR-00606	LIMEN-SIGNAL-98AB0B134F102DBD	cross_project_duplicate	Dutch/English register metadata reviewed	https://algoritmes.overheid.nl/en	The Algorithm Register of the Dutch government	Same Dutch government algorithm-register locator/source family as BTR-00594, with another crawl record.	duplicate official register source-surface only	merge with BTR-00594 extraction path and use canonical Dutch source	20260616T124718Z-lane2-4c3e31ca	P2_article_relevance_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/sandboxes-cases-latest.jsonl	7
BTR-00608	LIMEN-SIGNAL-9A33FD94C09D47F5	cross_project_duplicate	Portuguese snippet reviewed	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	Por que Inteligência Artificial?	Same Brazilian ANPD AI sandbox source URL/content hash family as BTR-00596, from another local lane file.	duplicate sandbox-source surface only	merge with BTR-00596 and keep one Portuguese extraction path	20260616T124718Z-lane2-4c3e31ca	P2_article_relevance_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-records.jsonl	73
BTR-00610	LIMEN-SIGNAL-9BF159E259782CA7	cross_project_duplicate	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	Same Thai ETDA generative-AI guidance URL and source role was already reviewed in prior local batch BTR-00562/BTR-00570.	duplicate official guidance source-surface; inherit prior bounded ETDA ceiling	Deduplicate to prior ETDA guidance review before extraction.	20260616T124841Z-lane3-ed445f72	P2_article_relevance_review	translation_sensitive_official_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl	47
BTR-00614	LIMEN-SIGNAL-A0031AFA77804E85	cross_project_duplicate	ms	https://www.malaysia.gov.my/en/my-initiative/whole-government-digital-services/tadbir-urus/national-guidelines-on-artificial-intelligence-governance-and-ethics-aige	Malaysia National Guidelines on AI Governance and Ethics AIGE	Same Malaysia government AIGE URL and guidance role was already reviewed in prior local batch BTR-00571/BTR-00576.	duplicate official guidance source-surface; inherit prior Malaysia AIGE ceiling	Deduplicate to prior Malaysia AIGE review before extraction.	20260616T124841Z-lane3-ed445f72	P2_article_relevance_review	translation_sensitive_direct_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-latest.jsonl	3
BTR-00623	LIMEN-SIGNAL-A70AF96B924C3EC9	cross_project_duplicate	es	https://indotel.gob.do/sandbox-regulatorio/	INDOTEL Sandbox Regulatorio	Same Dominican INDOTEL sandbox URL and sectoral-sandbox role was already reviewed in prior local batch BTR-00563.	duplicate sectoral sandbox source-surface; inherit prior telecom/digital-certification ceiling	Deduplicate to prior INDOTEL review before extraction.	20260616T124841Z-lane3-ed445f72	P2_article_relevance_review	non_english_official_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv	163
BTR-00627	LIMEN-SIGNAL-A975B2F99BE2B279	cross_project_duplicate	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	Por que Inteligência Artificial?	Same ANPD Portuguese AI-sandbox source surface as BTR-00626, with reader text rather than a distinct source.	duplicate source-surface/extraction candidate only; no substantive sandbox finding	Deduplicate to BTR-00626 / existing ANPD extraction path	20260616T125003Z-lane4-23de1c08	P2_article_relevance_review	translation_sensitive_direct_source	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-records.jsonl	73
BTR-00631	LIMEN-SIGNAL-ABC7F651A722CE69	cross_project_duplicate	it	https://www.garanteprivacy.it/temi/intelligenza-artificiale	AI - Intelligenza artificiale - Garante Privacy	Italian Garante AI hub is a repeated official regulator source surface already reviewed in prior translation batches.	duplicate regulator source-surface/context only; no case-level or legal finding	Deduplicate against existing Garante AI hub reviews; extract original Italian only if a new bounded quote is needed	20260616T125003Z-lane4-23de1c08	P2_article_relevance_review	translation_sensitive_direct_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southern-europe-language-records.jsonl	92
BTR-00636	LIMEN-SIGNAL-ACD75CFF44A413FA	cross_project_duplicate	nl via English auto-translation	https://algoritmes.overheid.nl/en	The Algorithm Register of the Dutch government	Same Dutch Algorithm Register landing surface as BTR-00632 and many prior records; English descriptions are auto-translated.	duplicate machine-translation register surface only; no algorithm-specific or compliance claim	Deduplicate to Dutch-original register review path	20260616T125003Z-lane4-23de1c08	P2_article_relevance_review	translation_sensitive_direct_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/dutch-belgian-language-records.jsonl	34
BTR-00637	LIMEN-SIGNAL-AEEFAD3EFA0A5C29	cross_project_duplicate	it	https://www.garanteprivacy.it/temi/intelligenza-artificiale	AI - Intelligenza artificiale - Garante Privacy	Same Italian Garante AI hub as BTR-00631 and prior completed translation reviews.	duplicate regulator source-surface/context only; no case-level or legal finding	Deduplicate against existing Garante AI hub reviews	20260616T125003Z-lane4-23de1c08	P2_article_relevance_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southern-europe-language-records.jsonl	95
BTR-00640	LIMEN-SIGNAL-B14386E7530E9935	cross_project_duplicate	fa	https://nezamat.ir/%D8%B3%D9%86%D8%AF-%D9%85%D9%84%DB%8C-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/	سند ملی هوش مصنوعی جمهوری اسلامی ایران	Same Persian Nezamat national-AI-policy locator as BTR-00629, with timeout and no local source text.	duplicate locator-only hold; no policy-content, legal, or governance claim	Deduplicate to BTR-00629 and obtain original Persian source before review	20260616T125003Z-lane4-23de1c08	P2_article_relevance_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/persian-urdu-language-records.jsonl	17
BTR-00643	LIMEN-SIGNAL-B34A13DA182AA593	cross_project_duplicate	no	https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	Digdir: Anskaffelse av generativ KI	Same Norwegian Digdir procurement-guidance URL/source surface as a prior reviewed translation batch row; this row only changes claim context to lifecycle logging.	Duplicate official Norwegian guidance surface; no statutory post-market monitoring or revocation claim.	Deduplicate against prior Digdir review and retain only bounded procurement/lifecycle context.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	official_guidance	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	305
BTR-00646	LIMEN-SIGNAL-B44606B9A36B7D0A	cross_project_duplicate	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Portuguese ANPD AI sandbox source matches a prior reviewed extraction candidate in local batch history.	Duplicate official Portuguese sandbox source-surface; no substantive compliance or case finding.	Deduplicate against prior ANPD review and use a single parent extraction if retained.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	official_multilingual_source	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/local-hermes/PCEE241002/data/lanes/spanish-portuguese-language-records.jsonl	20
BTR-00652	LIMEN-SIGNAL-B9CFD0227E8CE3AB	cross_project_duplicate	nl	https://algoritmes.overheid.nl/en	Dutch Government Algorithm Register	Same Dutch Algorithm Register source surface as BTR-00644, including machine-translation warning in local metadata.	Duplicate register source-surface; inherit BTR-00644 machine-translation ceiling.	Deduplicate against BTR-00644 and use Dutch originals for entry-level extraction.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/dutch-belgian-language-records.jsonl	41
BTR-00655	LIMEN-SIGNAL-BB8C605CC14D40DA	cross_project_duplicate	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center / AIGC	Thai ETDA AIGC source matches a prior reviewed translation batch row and remains governance-clinic context only.	Duplicate official Thai source-surface; no case-level AI evidence claim.	Deduplicate against prior ETDA AIGC review before downstream extraction.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	official_multilingual_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl	135
BTR-00666	LIMEN-SIGNAL-BF568670624A7185	cross_project_duplicate	es	PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv:91	SPDP Resolution 2026-0009-R	Same Ecuador SPDP resolution claim as BTR-00664 appears in another matrix; do not review as a separate case.	duplicate processing marker only; inherits no substantive claim	merge with BTR-00664 extraction path and suppress duplicate promotion	20260616T125240Z-lane3-32f169ad	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv	91
BTR-00679	LIMEN-SIGNAL-C72FED6F635A548F	cross_project_duplicate	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	Same ETDA guideline URL and source surface as BTR-00677, repeated from history record.	duplicate processing-state only; inherit BTR-00677 ceiling	Deduplicate to BTR-00677 for extraction tracking	20260616T125251Z-lane2-62f09a9c	P2_article_relevance_review	official Thai guidance history row	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl	57
BTR-00685	LIMEN-SIGNAL-C9D11DE33745D3BB	cross_project_duplicate	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center	Same ETDA AIGC URL and source surface as BTR-00680, repeated from latest record.	duplicate processing-state only; inherit BTR-00680 ceiling	Deduplicate to BTR-00680 for extraction tracking	20260616T125251Z-lane2-62f09a9c	P2_article_relevance_review	Thai official guidance portal	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-latest.jsonl	1
BTR-00697	LIMEN-SIGNAL-DDB6B7B560404034	cross_project_duplicate	ar/en	https://doi.org/10.21608/aca.2025.678f8de8fa8a8ba31850dc37	Digital public infrastructure article in Dameer Elwatan	Same DOI and metadata surface as BTR-00693.	duplicate processing-state record only	deduplicate under BTR-00693	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/arabic-language-records.jsonl	35
BTR-00701	LIMEN-SIGNAL-F2D2637DCF56A4D8	cross_project_duplicate	ar	https://doi.org/10.35779/2004-005-002-005	Financial inclusion through technology article	Same DOI and metadata surface as BTR-00695.	duplicate processing-state record only	deduplicate under BTR-00695	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/arabic-language-latest.jsonl	42
BTR-00001	LIMEN-SIGNAL-00B06AAD17574A29	machine_translation_hold	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Dutch Algorithm Register sample: Octobox Anonymisation	Auto-translated Dutch record exposes a public register surface, but substantive fields stay translation-bounded.	Source-surface existence, locator, and translation status only; no case, legal, safety, or compliance claim.	Obtain or inspect original Dutch record before any substantive extraction.	20260616T120553Z-lane1-38e6325a	P1_official_or_regulator_review	named_official_source_translation_sensitive	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/tables/registry-gap-map-v0.2.preview.csv	8
