row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00256	LIMEN-SIGNAL-885BB8DA2233790C	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	Derived GAIA public-sector matrix card for the same Spanish T-323 source; route upstream.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA PretorIA/T-323 source record.
TH-00260	LIMEN-SIGNAL-8BCBD9FAE9A0ED65	translation_source_reviewed	lithuanian	https://data.gov.lt/	Public algorithm register negative check	Local source-refresh row names Lithuania open-data portal and negative register-check context.	translation-safe source review only; no legal or policy conclusion from machine translation	Retain as cautious adjacent/negative source-surface note; no absence claim beyond this pass.
TH-00261	LIMEN-SIGNAL-8E1A1082806672E0	cross_project_duplicate	Lithuanian	https://data.gov.lt/more/regulation/	State Digital Solutions Agency Reglamentacija	Pallas second-pass official URL row; adjacent open-data context owned by Pallas.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Pallas LT source-hardening
TH-00262	LIMEN-SIGNAL-8E75BA93A1BBCBDF	translation_source_reviewed	english	https://knowledge4policy.ec.europa.eu/sites/default/files/cyprus_ai_strategy.pdf	Cyprus National Artificial Intelligence Strategy	Named official strategy PDF locator and local excerpt give enough procurement/data-governance source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	Use only as strategy/procurement-adjacent context, not operational AI procurement rules.
TH-00268	LIMEN-SIGNAL-90E397054DE4F46F	cross_project_duplicate	language_not_resolved	path:/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-20260605T192332Z/claim-support-curated.json#L1020	Atlas claim-support curated excerpt	Curated claim-support row repeats Atlas abstract text from another project.	translation-safe source review only; no legal or policy conclusion from machine translation	route upstream to Atlas claim-support dedupe
TH-00269	LIMEN-SIGNAL-9183207ED2FB1C6A	translation_source_reviewed	english	https://eur-lex.europa.eu/eli/reg/2024/1689/oj	Regulation (EU) 2024/1689 - AI sandbox provisions	EUR-Lex/OJ locator is named and source-pack row provides bounded EU sandbox baseline context.	translation-safe source review only; no legal or policy conclusion from machine translation	Use only for EU baseline context; separate Lithuania-specific implementation evidence.
TH-00273	LIMEN-SIGNAL-9355606E8344BD6F	cross_project_duplicate	not resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md:155	Pallas Yemen second-pass summary	Pallas summary negative-evidence prose without row-level URL; route upstream rather than promote.	translation-safe source review only; no legal or policy conclusion from machine translation	route to Pallas Yemen source-hardening if needed
TH-00288	LIMEN-SIGNAL-9876F0E06FAEBB5F	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/3	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00293	LIMEN-SIGNAL-9D9A3963A65937C8	machine_translation_hold	Russian	http://publication.pravo.gov.ru/Document/View/0001202004240030	Federal Law No. 123-FZ on the Moscow AI experimental legal regime	GAIA digest supplies Russian official-law locator and English summary with human_review_needed; legacy access not reconstructed.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/review original Russian legal text before any LIMEN use
TH-00295	LIMEN-SIGNAL-9DEC4D585FBAF93C	cross_project_duplicate	language_not_resolved	path:/srv/tyche/atlas/tyche-thesis-atlas-factory/results/papergrade-preprints/atlas-papergrade-preprint-20260606T053048Z/sources/srv_tyche_atlas_tyche-thesis-atlas-factory_draft_preprint.md#L8	Tyche Thesis Atlas papergrade source copy	Papergrade package copy repeats Atlas abstract and is not an independent source.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe to Atlas papergrade package source ledger
TH-00298	LIMEN-SIGNAL-A02EAE7EBA94F599	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-016/language-delta.json:10	GAIA gaia-boost-016 Arabic/Gulf language-delta	Derived GAIA continuity packet; route to GAIA owner, not LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	route upstream/deduplicate with GAIA Arabic/Gulf owner packet
TH-00305	LIMEN-SIGNAL-A1C1762042DE7495	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-064/country-language-overlay.json:10	GAIA gaia-boost-064 country-language-overlay	Derived GAIA overlay explicitly superseded for direct citation-anchor use.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate with GAIA Arabic/Gulf overlay
TH-00309	LIMEN-SIGNAL-A431CF3C8DFAE2DD	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00314	LIMEN-SIGNAL-A6BBA723AC2E1205	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	Global Agent Atlas digest: PretorIA / T-323/24	Freeze-package GAIA/Global Agent Atlas duplicate; route upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate with GAIA PretorIA row
TH-00317	LIMEN-SIGNAL-A7678E7A7B4FFF40	translation_source_reviewed	en	https://moitt.gov.pk/Detail/ZWUzMjIyN2UtMWQ3Yi00Y2M1LTgxYTctY2QxMmUzOTdhNjVj	Pakistan Ministry of IT and Telecom AI Policy material	Local Atlas record names official URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture if promoted
TH-00319	LIMEN-SIGNAL-A9061EE943B8A703	machine_translation_hold	Spanish	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala ; local snapshot data/global-agent-atlas-v0.1/snapshots/cycle344-guatemala-7eec788197d3eeca.html	UN Guatemala: Evaluación de IA en Guatemala	Duplicate GAIA package row has Spanish locator plus English summary with human_review_needed only.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with TH-00272 and review original Spanish snapshot
TH-00330	LIMEN-SIGNAL-AED057537B15B830	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	GAIA submitted foreign-language digest: Colombian Constitutional Court T-323/24	Submitted GAIA digest duplicate with human-review-needed translation gate.	translation-safe source review only; no legal or policy conclusion from machine translation	route to GAIA court-AI source review
TH-00344	LIMEN-SIGNAL-B5CBB50110DE4F27	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-064/language-delta.json:10	GAIA gaia-boost-064 continuity-delta	Derived GAIA continuity packet says shard already covered; not a source row.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate with GAIA Arabic/Gulf owner packet
TH-00345	LIMEN-SIGNAL-B5E7DB68CFD0524A	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/3	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00348	LIMEN-SIGNAL-B78A276B2E6F298A	candidate_for_url_extraction	ko	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:736	Korean identity/e-signature/PKI expansion seed	Seed query only; no named original-language source URL in this row.	translation-safe source review only; no legal or policy conclusion from machine translation	run named URL extraction from Korean seed query
TH-00349	LIMEN-SIGNAL-B82CDFB888CF3AEF	translation_source_reviewed	english/local_metadata	https://mint.gov.et/	Ministry of Innovation and Technology Ethiopia	Named Ethiopian digital-ministry locator and local negative register context are reviewable at source-surface level.	translation-safe source review only; no legal or policy conclusion from machine translation	Keep as weak transparency-anchor note; verify exact open-data/register searches separately.
TH-00352	LIMEN-SIGNAL-B96119D5FF241246	cross_project_duplicate	korean	/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md:28	NAVER Cloud CLOVA CareCall bridge signal	Pallas-GAIA bridge claim-signal row is derived review metadata, not a Korean source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	Route upstream to Pallas/GAIA packet and extract exact Korean locators there.
TH-00365	LIMEN-SIGNAL-C04E1642293AC2A5	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00395	LIMEN-SIGNAL-D03BCDCE4F2B3EA4	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/931 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.csv:10	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00399	LIMEN-SIGNAL-D23A6F45572E3934	translation_source_reviewed	ko	https://doi.org/10.16937/kcti.rep.2021.e45	관광산업의 디지털 전환 수준 진단과 정책대응 방향	Local report gives Korean title, DOI locator, and translation-needed status.	translation-safe source review only; no legal or policy conclusion from machine translation	hold for original-language relevance review before any claim
