row_id	signal_id	completion_disposition	completion_state	obscure_ai_posture	promotion_gate	promotion_priority	url_extraction_verdict	source_url	source_host	source_surface_class	source_review_role	dedupe_key	cluster_size	title_or_snippet	claim_ceiling	completion_reason	next_bulk_action	forbidden_overread
SRPH-01345	LIMEN-SIGNAL-64374A1D1F2DD405	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://ai.hel.fi/en/	ai.hel.fi	regulator_or_public_authority	active_register_surface	https://ai.hel.fi/en/	6	"GM-SRC-FI-HEL-AI,FI-HEL-AI,,City of Helsinki AI Register,active_register,source_level,substantive_page,""Helsinki, Finland"",Finland,Helsinki,en/fi/sv,,2026-06-05,licence_unresolved,Public municipal website; reuse terms not fully assessed in"	Source-surface existence/posture only.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00596	LIMEN-SIGNAL-672D04BC5750D4FE	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2	url_extracted	https://ai.hel.fi/en/	ai.hel.fi	regulator_or_public_authority	official_sandbox_surface	https://ai.hel.fi/en/	6	"title: ""AESIA guides from the Spanish AI regulatory sandbox pilot"","	source-surface existence only; no truth, prevalence, legality, or compliance inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01346	LIMEN-SIGNAL-6C5052072152A43C	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://ai.hel.fi/en/ai-register/	ai.hel.fi	regulator_or_public_authority	municipal_register_surface	https://ai.hel.fi/en/ai-register/	7	FI,Finland,I05,AI Register,City of Helsinki,,2026-05-30,municipal public AI transparency register,retain_strengthen,M,Official municipal register states it is a window into AI systems used by the City of Helsinki and provides q	Surface existence only; no incident truth, legality, compliance, safety, prevalence, or ranking inference.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01347	LIMEN-SIGNAL-6E4ED8B5F73F435C	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://ai.hel.fi/international-house-helsinki-chatbot-into	ai.hel.fi	regulator_or_public_authority	direct_official_source_surface	https://ai.hel.fi/international-house-helsinki-chatbot-into	1	99,ALL-FI-HEL-AI-0003,FI-HEL-AI,City of Helsinki AI Register,Finland,FI-HEL-international-house-helsinki-chatbot-into,International House Helsinki Chatbot Into,,currently visible detail page; not marke	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00597	LIMEN-SIGNAL-7C6B04B767016DEE	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://ai.hel.fi/en/	ai.hel.fi	regulator_or_public_authority	official_direct_surface	https://ai.hel.fi/en/	6	FI,Finland,I05,City of Helsinki AI principles,City of Helsinki,,2026-05-30,municipal transparency website,Provides public-facing AI governance/transparency context linked to the Helsinki AI Register,M,Not a national register.	Existence of the named source surface only.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01348	LIMEN-SIGNAL-A4FABBA8379C1052	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://ai.hel.fi/the-rental-apartment-search-chatbot	ai.hel.fi	regulator_or_public_authority	direct_official_source_surface	https://ai.hel.fi/the-rental-apartment-search-chatbot	1	100,ALL-FI-HEL-AI-0005,FI-HEL-AI,City of Helsinki AI Register,Finland,FI-HEL-the-rental-apartment-search-chatbot,The rental apartment search chatbot,,currently visible detail page; not marked no longer in us	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01349	LIMEN-SIGNAL-AC7E750D40A484D9	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://ai.hel.fi/en/ai-register/	ai.hel.fi	regulator_or_public_authority	direct_source_surface	https://ai.hel.fi/en/ai-register/	7	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""city-algorithm-register"", ""content_hash"": ""aadbae035d1cb8b1b40885d387a39f5dbc986ed07e6e7103264a844706c3cf94"", ""content_type"": ""text/html; charset=UTF-8"", ""corpus_ver"	source-surface existence review only; do not infer incident truth, legality, compliance, safety, deployment, prevalence, or ranking	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01350	LIMEN-SIGNAL-B8EE05D662087170	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://ai.hel.fi/en/ai-register/	ai.hel.fi	regulator_or_public_authority	direct_source_surface	https://ai.hel.fi/en/ai-register/	7	"<div class=""site-logo faux-heading""><a href="""" class=""custom-logo-link"" rel=""home""><img width=""480"" height=""220"" style=""height: 220px;"" src="""" class=""custom-log"	May claim only that this named source surface exists locally for bounded source-surface review.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00879	LIMEN-SIGNAL-C9D152CAF4DACFB0	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2	url_extracted	https://ai.hel.fi/en/	ai.hel.fi	regulator_or_public_authority	official guidance page	https://ai.hel.fi/en/	6	"title: ""AESIA guides from the Spanish AI regulatory sandbox pilot"","	surface existence only; no legality, safety, prevalence, or compliance inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00184	LIMEN-SIGNAL-1871B799A9280610	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://aim.govmu.org/aim/	aim.govmu.org	regulator_or_public_authority	direct_surface_candidate	https://aim.govmu.org/aim/	1	MU,Mauritius,I03,Artificial Intelligence Unit - Regulatory Sandboxes reference,Artificial Intelligence Unit Republic of Mauritius,,2026-05-30,official_ai_unit_site,partial_ai_sandbox_reference,L,AI Unit text references Mauritius AI Te	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01088	LIMEN-SIGNAL-08E21F6575945BB4	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://aiverifyfoundation.sg/resources/mgf-gen-ai/	aiverifyfoundation.sg	regulator_or_public_authority	official_source_surface	https://aiverifyfoundation.sg/resources/mgf-gen-ai/	3	"SG,Singapore,I10,Model AI Governance Framework for Generative AI,AI Verify Foundation / IMDA,,2026-05-31,official/public framework,supports incident monitoring reporting assurance provenance,H,""Framework inclu"	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00464	LIMEN-SIGNAL-375595EED48AA867	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://aiverifyfoundation.sg/resources/mgf-gen-ai/	aiverifyfoundation.sg	regulator_or_public_authority	direct_official_surface	https://aiverifyfoundation.sg/resources/mgf-gen-ai/	3	"pallas-readiness-sprint-1,SG,Singapore,I10,Model AI Governance Framework for Generative AI,AI Verify Foundation / IMDA,,2026-05-30,official/public framework,""Nine dimensions including accountability, data, tru"	source-surface existence only; no incident, legality, compliance, safety, deployment, prevalence, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01268	LIMEN-SIGNAL-A92AF521F90C92AA	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://aiverifyfoundation.sg/resources/mgf-gen-ai/	aiverifyfoundation.sg	regulator_or_public_authority	official_framework_surface	https://aiverifyfoundation.sg/resources/mgf-gen-ai/	3	"SG,Singapore,I10,Model AI Governance Framework for Generative AI,AI Verify Foundation / IMDA,,2026-05-30,official/public framework,""Nine dimensions including accountability, data, trusted development/deploymen"	source-surface existence only; no policy inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00598	LIMEN-SIGNAL-F9C104686CA0EA9C	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://aiverifyfoundation.sg/what-is-ai-verify/	aiverifyfoundation.sg	regulator_or_public_authority	direct_surface	https://aiverifyfoundation.sg/what-is-ai-verify/	1	"SG,Singapore,I05,AI Verify Testing Framework,AI Verify Foundation,,2026-05-31,public testing framework,weak substitute for algorithm-register evidence,M,""Useful for transparency/assurance practice and reports, bu"	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00599	LIMEN-SIGNAL-E51AE7C95BFFA937	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://ajuntament.barcelona.cat/digital/en/actualidad/noticias/a-transparent-and-ethical-municipal-register-for-algorithms-t	ajuntament.barcelona.cat	regulator_or_public_authority	direct_surface	https://ajuntament.barcelona.cat/digital/en/actualidad/noticias/a-transparent-and-ethical-municipal-register-for-algorithms-t	1	AQ-021,BOLOGNA-ALG-CAND,Bologna algorithm register candidate,Italy,Bologna municipal,active_register_candidate,P3,candidate_to_resolve,	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
